,Unnamed: 0,label,url,brand,name,price,skin type,concern,img
480,480,cleanser,https://www.myntra.com/face-wash-and-cleanser/ustraa/ustraa-men-neem--charcoal-face-wash-200-g/13754264/buy,ustraa,men neem & charcoal face wash 200 g,₹ 271,all,"acne,blemishes,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2021/2/24/e07501c4-b2ac-4eb7-99a2-5a02fbdddae41614173726200-1.jpg"
481,481,cleanser,https://www.myntra.com/face-wash-and-cleanser/wow-skin-science/wow-skin-science-ubtan-foaming-face-wash---100-ml/12426296/buy,wow skin science,ubtan foaming face wash - 100 ml,₹ 204,all,"acne,blemishes,deep nourishment,tan removal","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2020/9/8/c8925ce1-1f60-4ea9-9f09-1c4b5b803cc81599515797014-1.jpg"
482,482,cleanser,https://www.myntra.com/face-wash-and-cleanser/garnier/garnier-men-oil-clear-clay-d-tox-deep-cleansing-face-wash-150gm/13324940/buy,garnier,men oil clear clay d-tox deep cleansing face wash 150gm,₹ 213,oily,"excess oil,daily use,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13324940/2021/1/11/5afbc7b6-5659-4c9c-b6cb-081b15a45e661610365151053-Garnier-Women-Face-Wash-and-Cleanser-9891610365149919-1.jpg"
483,483,cleanser,https://www.myntra.com/face-wash-and-cleanser/innisfree/innisfree-bija-trouble-facial-foam-150-g/14765224/buy,innisfree,bija trouble facial foam 150 g,₹ 700,normal,"acne,blemishes,excess oil,pore care","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14765224/2021/8/27/ac131937-853d-4fac-bc6d-5b90e9aa18ee1630075008555-Innisfree-Unisex-Face-Wash-and-Cleanser-9681630075008419-1.jpg"
484,484,cleanser,https://www.myntra.com/face-wash-and-cleanser/neutrogena/neutrogena-set-of--deep-clean-foam-cleanser--ultra-sheer-sunblock-spf50/9653903/buy,neutrogena,set of deep clean foam cleanser & ultra sheer sunblock spf50,₹ 454,oily,"anti-pollution,pore care,excess oil","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/9653903/2019/5/13/5bba2de5-9d79-4d02-afad-5d23636bdcc51557749600607--Neutrogena-Set-Of--Deep-Clean-Foam-Cleanser--Ultra-Sheer-Su-1.jpg"
485,485,cleanser,https://www.myntra.com/face-wash-and-cleanser/ustraa/ustraa-men-acne--oil-control-face-wash-200-g/13754266/buy,ustraa,men acne & oil control face wash 200 g,₹ 271,oily,"excess oil,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2021/2/25/8357af98-77d7-48e3-ab43-db60069c41fb1614237382782-1.jpg"
486,486,cleanser,https://www.myntra.com/face-wash-and-cleanser/biotique/biotique-bio-almond-oil-soothing-face--eye-sustainable-makeup-cleanser-120-ml/1919963/buy,biotique,bio almond oil soothing face & eye sustainable makeup cleanser 120 ml,₹ 101,all,"general care,general care,daily use","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1919963/2021/3/1/a24aba33-5e4c-46a7-8ff6-591a8431f9de1614601581512-Biotique-Bio-Almond-Oil-Soothing-Face--Eye-Sustainable-Makeu-1.jpg"
487,487,cleanser,https://www.myntra.com/face-wash-and-cleanser/the-face-shop/the-face-shop-herb-day-365-master-blending-foaming-cleanser---aloe--green-tea-170-ml/12644890/buy,the face shop,herb day 365 master blending foaming cleanser - aloe & green tea 170 ml,₹ 442,all,"hydration,dull skin,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12644890/2020/9/30/56cfe4ea-5577-4232-8731-55af6f08bad11601455039693-The-Face-Shop-Unisex-Face-Wash-and-Cleanser-7761601455039443-1.jpg"
488,488,cleanser,https://www.myntra.com/face-wash-and-cleanser/lakme/lakme-absolute-perfect-radiance-skin-lightening-set-of-day-creme--face-wash-15g--50g/11810124/buy,lakme,absolute perfect radiance skin lightening set of day creme & face wash (15g + 50g),₹ 225,all,"lightening,dark spots,acne,blemishes","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11810124/2020/4/23/8a9d1ae6-4762-47a8-b56d-c1419779ad411587631114095ShampooandConditionerLoveBeautyPlanetWomenSunscreenLakmeWome1.jpg"
489,489,cleanser,https://www.myntra.com/face-wash-and-cleanser/organic-harvest/organic-harvest-unisex-sulphate-free-skin-lightening-face-wash-100g/10075833/buy,organic harvest,unisex sulphate free skin lightening face wash 100g,₹ 185,all,"dark spots,dull skin,","https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/productimage/2019/6/19/76ccb757-5e70-4b46-958f-a928e1d7e9f61560890292223-1.jpg"
490,490,cleanser,https://www.myntra.com/face-wash-and-cleanser/neutrogena/neutrogena-unisex-pack-of-2-deep-clean-facial-cleanser-50-ml/7037927/buy,neutrogena,unisex pack of 2 deep clean facial cleanser 50 ml,₹ 221,oily,"pore care,excess oil,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7037927/2018/7/31/1cf4e092-827f-4e58-9054-44c1cab37d9a1533027815790-Neutrogena-Unisex-Pack-Of-2-Deep-Clean-Facial-Cleanser-50-ml-3191533027815753-1.jpg"
491,491,cleanser,https://www.myntra.com/face-wash-and-cleanser/innisfree/innisfree-city-pollution-defender-cleansing-foam-150-ml/14765228/buy,innisfree,city pollution defender cleansing foam 150 ml,₹ 900,normal,"anti-pollution,hydration,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14765228/2021/8/27/fbb89e11-10ba-4523-ab12-5202737c83301630077413251-Innisfree-Unisex-Face-Wash-and-Cleanser-1261630077413206-1.jpg"
492,492,cleanser,https://www.myntra.com/face-wash-and-cleanser/loreal/loreal-paris-skin-perfect-anti-aging-plus-whitening-facial-foam/625424/buy,loreal,paris skin perfect anti-aging plus whitening facial foam,₹ 114,all,"fine lines,wrinkles,dryness,daily use","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/625424/2017/6/21/11498046758201-LOreal-Skin-Perfect-Anti-Aging-Plus-Whitening-Facial-Foam-1591498046758160-1.jpg"
493,493,cleanser,https://www.myntra.com/face-wash-and-cleanser/taavi/taavi-unisex-natreal-papaya-face-wash-210-ml/13454638/buy,taavi,unisex natreal papaya face wash 210 ml,₹ 149,all,"daily use,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13454638/2021/2/2/a6bc3464-29cd-404e-bba6-c176e7a54f621612243747917-Natural-Face-wash-Papaya-3141612243746083-1.jpg"
494,494,cleanser,https://www.myntra.com/face-wash-and-cleanser/clinique/clinique-liquid-facial-soap-oily-skin-formula-200-ml/9590649/buy,clinique,liquid facial soap oily skin formula 200 ml,₹ 2000,oily,"general care,excess oil,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/9590649/2021/7/23/af887f29-3ec8-4ae8-8fda-04556635cf4f1627032388113-Clinique-Liquid-Facial-Soap-200-ml-6591627032387794-1.jpg"
495,495,cleanser,https://www.myntra.com/face-wash-and-cleanser/tac---the-ayurveda-co/tac---the-ayurveda-co-skin-brightening-ubtan-foaming-face-wash-100-ml/14568060/buy,tac - the ayurveda co.,skin brightening ubtan foaming face wash 100 ml,₹ 341,all,"lightening,deep nourishment,dull skin","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14568060/2021/9/11/f3cdf948-32a8-41b0-8a19-cc4449b69dcc1631342182421-TAC---The-Ayurveda-Co-Skin-Brightening-Ubtan-Foaming-Face-Wa-1.jpg"
496,496,cleanser,https://www.myntra.com/face-wash-and-cleanser/neutrogena/neutrogena-unisex-set-of-2-deep-clean-foam-cleanser/7037937/buy,neutrogena,unisex set of 2 deep clean foam cleanser,₹ 263,oily,"anti-pollution,pore care,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7037937/2018/7/31/94184633-b00f-4c82-a333-615ea3010ffd1533027827407-Neutrogena-Unisex-Pack-Of-2-Deep-Clean-Foam-Cleanser-50-gm-8081533027827340-1.jpg"
497,497,cleanser,https://www.myntra.com/face-wash-and-cleanser/azani-active-care/azani-active-pack-of-2-salicylic-acid-face-wash-for-acne-prone--oily-skin---100-ml-each/15322570/buy,azani active care,azani active pack of 2 salicylic acid face wash for acne prone & oily skin - 100 ml each,₹ 495,all,"acne,blemishes,pore care,excess oil","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15322570/2021/8/31/ac4b0f22-d75a-4d46-99e2-39342e4de25f1630414663750AzaniActiveCare1SalicylicAcidFaceWashForAcneProneOilySkin1.jpg"
498,498,cleanser,https://www.myntra.com/face-wash-and-cleanser/kama-ayurveda/kama-ayurveda-sustainable-unisex-sensitive-skin-cleansing-foam-with-sandalwood--aloe-vera-100-ml/4381874/buy,kama ayurveda,sustainable unisex sensitive skin cleansing foam with sandalwood aloe vera 100 ml,₹ 1645,sensitive,"softening,smoothening,redness,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/4381874/2020/10/9/d0d6a055-5c53-4244-b598-e842c21140311602267109487KAMAAYURVEDASustainableUnisexSensitiveSkinCleansingFoamwithS1.jpg"
499,499,cleanser,https://www.myntra.com/face-wash-and-cleanser/khadi-natural/khadi-natural-unisex-ayurvedic-neem-sustainable-face-wash-210-ml/5416474/buy,khadi natural,unisex ayurvedic neem sustainable face wash 210 ml,₹ 148,all,"general care,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/5416474/2018/5/5/11525499169783-Khadi-Natural-Unisex-Face-Wash-and-Cleanser-1461525499169770-1.jpg"
500,500,cleanser,https://www.myntra.com/face-wash-and-cleanser/laneige/laneige-perfect-pore-cleansing-oil---250-ml/12847404/buy,laneige,perfect pore cleansing oil - 250 ml,₹ 2040,all,"blackheads removal,acne,blemishes,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/12847404/2020/11/3/2f1ceec1-8f3e-4401-ae1a-3c285d97f0ba1604343143886-LANEIGE-Unisex-Face-Wash-and-Cleanser-971604343143209-1.jpg"
501,501,cleanser,https://www.myntra.com/face-wash-and-cleanser/loreal/loreal-unisex-anti-aging-plus-whitening-facial-foam-50-g-each/7253548/buy,loreal,unisex anti-aging plus whitening facial foam 50 g each,₹ 199,all,"fine lines,wrinkles,dryness,daily use","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7253548/2018/8/31/8c41dac3-cba3-406f-b263-715e89fab0d71535698206944-LOreal-Unisex-Face-Wash-and-Cleanser-5051535698206723-1.jpg"
502,502,cleanser,https://www.myntra.com/face-wash-and-cleanser/lotus-herbals/lotus-herbals-sustainable-whiteglow-cleansing-milk-80-ml/1920205/buy,lotus herbals,sustainable whiteglow cleansing milk 80 ml,₹ 191,all,"general care,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1920205/2020/10/10/70a32a09-6c69-4c31-8549-23307599bdbe1602273325655LotusHerbalsSustainableWhiteGlowCleansingMilk80ml1.jpg"
503,503,cleanser,https://www.myntra.com/face-wash-and-cleanser/skinkraft/skinkraft-women-sebum-control-face-cleanser-60ml/15268056/buy,skinkraft,women sebum control face cleanser 60ml,₹ 399,oily,"excess oil,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15268056/2021/9/21/ed324c36-fbc3-4582-a254-4765711d2b961632230050249-SKINKRAFT-Women-Sebum-Control-Face-Cleanser-60ml-71216322300-1.jpg"
504,504,cleanser,https://www.myntra.com/face-wash-and-cleanser/azani-active-care/azani-active-care-unisex-face-wash--100-gm/15322556/buy,azani active care,unisex face wash -100 gm,₹ 179,all,"blackheads removal,hydration,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15322556/2021/8/31/a0cc6770-56fc-49a6-89bb-c1e4b4d55dd51630420879787AzaniActiveCareFaceWashtoDetoxifyDeepCleanseSootheBrightenSk1.jpg"
505,505,cleanser,https://www.myntra.com/face-wash-and-cleanser/the-man-company/the-man-company-black-pepper--bergamot-charcoal-cleansing-gel-100-ml/2111930/buy,the man company,black pepper & bergamot charcoal cleansing gel 100 ml,₹ 251,oily,"excess oil,blackheads,whiteheads,acne,blemishes","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2111930/2020/10/15/3867b987-8c71-49e7-977a-c034a1e157d11602743408240-THE-MAN-COMPANY-Black-Pepper--Bergamot-Charcoal-Cleansing-Ge-1.jpg"
506,506,cleanser,https://www.myntra.com/face-wash-and-cleanser/loreal/loreal-paris-set-of-2-white-perfect-milky-foam-face-wash/7640405/buy,loreal,paris set of 2 white perfect milky foam face wash,₹ 238,all,"lightening,dark spots,pore care","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7640405/2018/10/16/ba02ac69-a9ad-49e6-8c1a-faf3492bb4d61539671999557-LOreal-Paris-Set-Of-2-White-Perfect-Milky-Foam-Face-Wash-3421539671999512-1.jpg"
507,507,cleanser,https://www.myntra.com/face-wash-and-cleanser/garnier/garnier-men-acno-fight-anti-pimple-for-acne-prone-skin-facewash-150g/13324928/buy,garnier,men acno fight anti-pimple for acne prone skin facewash 150g,₹ 213,oily,"acne,blemishes,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13324928/2021/1/11/293a5690-d00e-4302-87d5-291f45fdadb71610365088289-Garnier-Women-Face-Wash-and-Cleanser-2051610365087497-1.jpg"
508,508,cleanser,https://www.myntra.com/face-wash-and-cleanser/paulas-choice/paulas-choice-white-perfectly-balanced-foaming-cleanser-190-ml/13205366/buy,paulas choice,white perfectly balanced foaming cleanser 190 ml,₹ 1512,combination,"dull skin,redness,excess oil","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13205366/2021/8/11/8e7ec9ca-c05c-4419-b95f-3ef9bcc12d881628671363089PaulasChoicewhitePerfectlyBalancedFoamingCleanser190ml1.jpg"
509,509,cleanser,https://www.myntra.com/face-wash-and-cleanser/biotique/biotique-set-of-tan-removal-scrub--face-wash--depigmentation-face-pack/13539326/buy,biotique,set of tan-removal scrub & face wash & depigmentation face pack,₹ 414,all,"dull skin,uneven skin tone,daily use","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13539326/2021/1/29/d54d0c2b-a9ad-4a17-8c31-95449b359fc61611912402844LipstickMaybellineWomenLipstickMaybellineWomenKajalandEyelin1.jpg"
510,510,cleanser,https://www.myntra.com/face-wash-and-cleanser/good-vibes/good-vibes-women-transparent-papaya-brightening-face-wash/14654236/buy,good vibes,women transparent papaya brightening face wash,₹ 175,all,"general care,daily use,softening,smoothening","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2021/6/26/90c3064c-4f44-4e4a-8d18-847d8522e0511624682600270-1.jpg"
511,511,cleanser,https://www.myntra.com/face-wash-and-cleanser/azani-active-care/azani-active-care-pack-of-3-soothing-skin-brightening--acne-face-wash--100gm-each/15322564/buy,azani active care,"pack of 3 soothing, skin brightening & acne face wash- 100gm each",₹ 447,all,"acne,blemishes,softening,smoothening,uneven skin tone","https://assets.myntassets.com/h_1136,q_90,w_852/v1/assets/images/15322564/2021/8/31/28f02ab9-8ca2-4d5b-8e7a-36c24b364c8d1630413988995AzaniActiveCareFaceWashtoDetoxifyDeepCleanseSootheBrightenSk1.jpg"
512,512,cleanser,https://www.myntra.com/face-wash-and-cleanser/skinkraft/skinkraft-women-moisturizing-cleanser-60ml/15268060/buy,skinkraft,women moisturizing cleanser 60ml,₹ 399,dry,"hydration,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15268060/2021/8/26/c5a28087-da11-43cf-b035-5df0f1fa520b1629971224026SKINKRAFT1.jpg"
513,513,cleanser,https://www.myntra.com/face-wash-and-cleanser/biotique/biotique-unisex-set-of-2-bio-honey-gel-foaming-face-wash/7037387/buy,biotique,unisex set of 2 bio honey gel foaming face wash,₹ 156,all,"hydration,softening,smoothening,deep nourishment","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7037387/2020/4/28/b3fd7ee5-3a3e-44a6-9012-0085c8aadc6e1588078448949-Biotique-Unisex-Set-of-2-Bio-Honey-Gel-Foaming-Face-Wash--68-1.jpg"
514,514,cleanser,https://www.myntra.com/face-wash-and-cleanser/minimalist/minimalist-2-salicylic-acid-face-wash-with-lha-100-ml/14669014/buy,minimalist,2% salicylic acid face wash with lha 100 ml,₹ 299,all,"excess oil,pore care,acne,blemishes","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2021/6/28/31a30077-416c-4696-88e2-27f11b1214881624868879672-1.jpg"
515,515,cleanser,https://www.myntra.com/face-wash-and-cleanser/the-body-shop/the-body-shop-intensely-cleansing-face-wash-125-ml/14705278/buy,the body shop,intensely cleansing face wash 125 ml,₹ 803,all,general care,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2021/6/30/dbf1c411-0856-4a36-bad2-88ab6f84b2ff1625063066103-1.jpg"
516,516,cleanser,https://www.myntra.com/face-wash-and-cleanser/simple/simple-set-of-kind-to-skin-moisturising-facial-wash--refreshing-facial-wash/15064016/buy,simple,set of kind to skin moisturising facial wash & refreshing facial wash,₹ 562,normal,general care,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15064016/2021/8/24/f085f6c4-304e-4be6-b245-4f135c88152c1629809048374-Simple-Women-Face-Wash-and-Cleanser-2341629809047787-1.jpg"
517,517,cleanser,https://www.myntra.com/face-wash-and-cleanser/the-moms-co/the-moms-co-vitamin-c-face-wash-with-orange-beads---skin-brightening--uneven-skin-tone/14372234/buy,the moms co.,vitamin c face wash with orange beads - skin brightening & uneven skin tone,₹ 229,all,"daily use,uneven skin tone,hydration","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2021/5/22/b3ae1107-6d53-41f1-85da-d150141b48891621659049739-1.jpg"
518,518,cleanser,https://www.myntra.com/face-wash-and-cleanser/biotique/biotique-bio-berberry-hydrating-cleanser-800-ml/1661444/buy,biotique,bio berberry hydrating cleanser 800 ml,₹ 551,all,"general care,general care,daily use","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1661444/2017/6/20/11497953873235-Biotique-Berberry-Hydrating-Cleanser-8691497953873058-1.jpg"
519,519,cleanser,https://www.myntra.com/face-wash-and-cleanser/nivea/nivea-set-of-skin-refining-scrub--total-face-clean-up/15060818/buy,nivea,set of skin refining scrub & total face clean-up,₹ 373,oily,"excess oil,blackheads,whiteheads,dark spots","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15060818/2021/8/13/a1d6a351-6d6b-42ae-88cd-94356672c24c1628855688587LipCareNiveaWomenFaceMoisturisersNiveaUnisexDeodorantNiveaWo1.jpg"
520,520,cleanser,https://www.myntra.com/face-wash-and-cleanser/lotus-herbals/lotus-herbals-sustainable-whiteglow-3-in-1-deep-cleansing-skin-whitening-facial-foam-50-g/57755/buy,lotus herbals,sustainable whiteglow 3-in-1 deep cleansing skin whitening facial foam 50 g,₹ 116,all,"lightening,dull skin,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/57755/2020/10/10/fccd63fa-c98c-4657-9407-b5da1b43e9401602268444338LotusHerbalsSustainableWhiteGlow3-in-1DeepCleansingSkinWhite1.jpg"
521,521,cleanser,https://www.myntra.com/face-wash-and-cleanser/the-body-shop/the-body-shop-men-guarana--coffee-energising-sustainable-cleanser-150-ml/7085758/buy,the body shop,men guarana & coffee energising sustainable cleanser 150 ml,₹ 845,all,"general care,deep nourishment,dull skin","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7085758/2021/2/11/69318562-021c-4ff3-9f8a-f98d4a64200a1613030588687THEBODYSHOPMenGuaranaAndCoffeeEnergisingSustainableCleanser11.jpg"
522,522,cleanser,https://www.myntra.com/face-wash-and-cleanser/azani-active-care/azani-unisex-pack-of-3-face-moisturizer-cream-with-avocado--vitamin-e/15322554/buy,azani active care,azani unisex pack of 3 face moisturizer cream with avocado & vitamin e,₹ 448,all,"dryness,irregular textures,fine lines,wrinkles","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15322554/2021/8/31/78ccce3a-921a-40bc-97ca-427f845b5e4e1630415356879FaceWashandCleanser1.jpg"
523,523,cleanser,https://www.myntra.com/face-wash-and-cleanser/biotique/biotique-unisex-set-of-2-advanced-ayurveda-pineapple-oil-control-face-wash-100ml-each/7437377/buy,biotique,unisex set of 2 advanced ayurveda pineapple oil control face wash (100ml each),₹ 156,oily,"excess oil,acne,blemishes,excess oil","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7437377/2018/9/21/b5100f71-da01-4be2-bb46-35c238acef601537531195096-Biotique-Unisex-Set-of-2-Advanced-Ayurveda-Pineapple-Oil-Con-1.jpg"
524,524,cleanser,https://www.myntra.com/face-wash-and-cleanser/dermafique/dermafique-unisex-absolute-detox-facial-cleanser-100-ml/10855174/buy,dermafique,unisex absolute detox facial cleanser 100 ml,₹ 167,dry,"general care,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10855174/2021/9/28/d88ed0a6-b7e6-4653-a146-5bffc4d8783e1632827264780DermafiqueUnisexAbsoluteDetoxFacialCleanser100ml1.jpg"
525,525,cleanser,https://www.myntra.com/face-wash-and-cleanser/ethiglo/ethiglo-pack-of-2-skin-whitening-deep-cleansing-face-wash---70-ml-each/12795876/buy,ethiglo,pack of 2 skin whitening deep cleansing face wash - 70 ml each,₹ 500,all,"general care,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/productimage/2020/10/20/6fdeef0e-d343-4d70-8ca6-bb46f6a482231603146973985-1.jpg"
526,526,cleanser,https://www.myntra.com/face-wash-and-cleanser/neutrogena/neutrogena-set-of-2-deep-clean-foam-cleanser-100-gm/7037185/buy,neutrogena,set of 2 deep clean foam cleanser 100 gm,₹ 484,oily,"anti-pollution,pore care,excess oil","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7037185/2018/7/31/2c4c62a0-150b-47ae-bdcf-f3cd81d61d8c1533027717627-Neutrogena-Unisex-Pack-Of-2-Deep-Clean-Foam-Cleanser-100-gm-8181533027717581-1.jpg"
527,527,cleanser,https://www.myntra.com/face-wash-and-cleanser/biotique/biotique-set-of-body-wash--face-wash/13538454/buy,biotique,set of body wash & face wash,₹ 273,all,"dull skin,uneven skin tone,daily use","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13538454/2021/1/29/f440b362-b91e-4a64-a9e9-586b9faa01671611922212978BiotiqueSetOfCreamLipBalmFaceMoisturisersBiotiqueUnisexFaceW1.jpg"
528,528,cleanser,https://www.myntra.com/face-wash-and-cleanser/deyomkar/deyomkar-natural-herbal-neem-facewash--200-ml/15336042/buy,deyomkar,natural herbal neem facewash -200 ml,₹ 114,all,"daily use,anti-pollution,excess oil","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15336042/2021/9/2/03055e0b-dc4e-4ddb-b3e6-fade5996fbd51630555136647DeyomkarNaturalHerbalNeemFacewash1.jpg"
529,529,cleanser,https://www.myntra.com/face-wash-and-cleanser/beardo/beardo-men-skin-tightening-hemp-foam-face-wash-100-ml/14665222/buy,beardo,men skin tightening hemp foam face wash 100 ml,₹ 271,all,"pore care,dull skin,skin inflammation","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14665222/2021/7/29/22db8808-2319-4694-ade7-d148e61c6fdb1627559943164-BEARDO-Men-Face-Wash-and-Cleanser-1441627559943104-1.jpg"
530,530,cleanser,https://www.myntra.com/face-wash-and-cleanser/kaya-skin-clinic/kaya-skin-clinic-unisex-set-of-acne-free-purifying-cleanser--toner/13537360/buy,kaya skin clinic,unisex set of acne free purifying cleanser & toner,₹ 560,oily,"acne,blemishes,excess oil,blackheads,whiteheads","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13537360/2021/1/28/07343fe3-2ac2-4d00-87f1-3c81da9f81f71611818917566-Kaya-Skin-Clinic-Unisex-Face-Wash-and-Cleanser-6271611818917-1.jpg"
531,531,cleanser,https://www.myntra.com/face-wash-and-cleanser/biotique/biotique-set-of-tan-removal-scrub--white-advanced-fairness-sustainable-face-wash/15060718/buy,biotique,set of tan removal scrub & white advanced fairness sustainable face wash,₹ 247,all,"dull skin,uneven skin tone,daily use","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15060718/2021/8/13/d51b9499-1589-4973-b06e-8b22ee0172311628854274347LOrealParisSetofExtraordinaryOilHairRevitalift15HyaluronicAc1.jpg"
532,532,cleanser,https://www.myntra.com/face-wash-and-cleanser/neutrogena/neutrogena-set-of--deep-clean-foam-cleanser--ultra-sheer-sunblock-spf50/9653903/buy,neutrogena,set of deep clean foam cleanser & ultra sheer sunblock spf50,₹ 454,oily,"anti-pollution,pore care,excess oil","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/9653903/2019/5/13/5bba2de5-9d79-4d02-afad-5d23636bdcc51557749600607--Neutrogena-Set-Of--Deep-Clean-Foam-Cleanser--Ultra-Sheer-Su-1.jpg"
533,533,cleanser,https://www.myntra.com/face-wash-and-cleanser/good-vibes/good-vibes-brightening-papaya-face-wash---200-ml/15283632/buy,good vibes,brightening papaya face wash - 200 ml,₹ 246,all,"hydration,dull skin,excess oil","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15283632/2021/8/27/7b89e4ba-1e92-44dc-a274-d443871849bb1630063240567GoodVibesBrighteningFaceWash-Papaya200ml1.jpg"
534,534,cleanser,https://www.myntra.com/face-wash-and-cleanser/garnier/garnier-skin-naturals-pack-of-2-gentle-orange-fruit-water-soothing-fash-wash/9465089/buy,garnier,skin naturals pack of 2 gentle orange fruit water soothing fash wash,₹ 118,normal,"general care,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/9465089/2019/5/2/5d4be7ab-516a-49ff-a018-b134aab204c71556787672251-Garnier-Women-Face-Wash-and-Cleanser-8771556787672037-1.jpg"
535,535,cleanser,https://www.myntra.com/face-wash-and-cleanser/rdk/rdk-unisex-chandan-pata-with-original-sandalwood-stick/15378088/buy,rdk,unisex chandan pata with original sandalwood stick,₹ 1199,all,"tan removal,hydration,softening,smoothening","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15378088/2021/9/6/744b97f4-8be3-4133-8e02-5054fc7ee9a91630932288964ChandanPatawithOriginalSandalwoodStick1.jpg"
536,536,cleanser,https://www.myntra.com/face-wash-and-cleanser/skinkraft/skinkraft-women-syndet-face-cleanser-60ml/15268054/buy,skinkraft,women syndet face cleanser 60ml,₹ 399,normal,"deep nourishment,,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15268054/2021/9/21/f17ab445-de69-49e1-88e4-f3752c9f80f61632230039794-SKINKRAFT-Women-Syndet-Face-Cleanser-60ml-5021632230039524-1.jpg"
537,537,cleanser,https://www.myntra.com/face-wash-and-cleanser/mamaearth/mamaearth-sustainable-set-of-2-charcoal-face-wash-for-oil-control---100-ml-each/11081258/buy,mamaearth,sustainable set of 2 charcoal face wash for oil control - 100 ml each,₹ 448,normal,"tan removal,dull skin,pore care","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11081258/2019/12/4/24f415f9-b7a0-4f98-aed5-80c94f39d02c1575444495739-Mamaearth-Unisex-Set-of-2-Charcoal-Face-Wash-877157544449501-1.jpg"
538,538,cleanser,https://www.myntra.com/face-wash-and-cleanser/neutrogena/neutrogena-unisex-pack-of-2-deep-clean-facial-cleanser-50-ml/7037927/buy,neutrogena,unisex pack of 2 deep clean facial cleanser 50 ml,₹ 221,oily,"pore care,excess oil,","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/7037927/2018/7/31/1cf4e092-827f-4e58-9054-44c1cab37d9a1533027815790-Neutrogena-Unisex-Pack-Of-2-Deep-Clean-Facial-Cleanser-50-ml-3191533027815753-1.jpg"
