,Unnamed: 0,label,url,brand,name,price,skin type,skin tone,img
255,333,foundation,https://www.myntra.com/foundation-and-primer/lakme/lakme-9-to-5-beige-caramel-weightless-mousse-foundation-03/1142797/buy,lakme,9 to 5 beige caramel weightless mousse foundation 03,₹ 488,all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1142797/2020/7/24/17b7ebe8-d131-428d-9a87-3c2ee5191f8d1595568845109Lakme9to5BeigeCaramelWeightlessMousseFoundation031.jpg"
256,334,foundation,https://www.myntra.com/foundation-and-primer/sugar/sugar-cosmetics-ace-of-face-foundation-stick-42-glace-12-g/11209956/buy,sugar,cosmetics ace of face foundation stick 42 glace 12 g,₹ 999,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11209956/2021/8/22/450b1116-2cd6-4688-86a0-6b3440088a951629607516912-SUGAR-Cosmetics-Ace-Of-Face-Foundation-Stick-42-Glace-12-g-9-12.jpg"
257,336,foundation,https://www.myntra.com/foundation-and-primer/benefit-cosmetics/benefit-cosmetics-hello-happy-air-stick-foundation---light-neutral-03/14411436/buy,benefit cosmetics,hello happy air stick foundation - light neutral 03,₹ 3400,all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14411436/2021/6/10/24365fd7-2243-4a20-bb5d-69ac278f378d1623308290657-Hello-Happy-Air-Stick-Foundation-1831623308290518-1.jpg"
258,337,foundation,https://www.myntra.com/foundation-and-primer/mac/mac-studio-fix-powder-plus-foundation---nc42-15g/9588519/buy,m.a.c,studio fix powder plus foundation - nc42 15g,₹ 2950,all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/9588519/2019/5/21/00dc0645-509d-442a-98d3-e99cac5d83871558417368662-MAC-Women-Foundation-and-Primer-431558417368425-1.jpg"
259,338,foundation,https://www.myntra.com/foundation-and-primer/makeup-revolution-london/makeup-revolution-fast-base-stick-foundation---f8-62g/4426702/buy,makeup revolution london,makeup revolution fast base stick foundation - f8 6.2g,₹ 552,all,medium to dark,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/4426702/2018/5/4/11525437974035-Makeup-Revolution-London-Women-Foundation-and-Primer-8921525437974011-1.jpg"
260,340,foundation,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-ultime-pro-hd-runway-ready-foundation-olive-beige-05-30-ml/14254362/buy,faces canada,ultime pro hd runway ready foundation olive beige 05 30 ml,₹ 1199,normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14254362/2021/7/22/3a32e9ff-dcf5-4f20-926f-816cac5e82571626952273067FACESCANADAUltimeProHdRunwayReadyFoundationOliveBeige0530ml1.jpg"
261,342,foundation,https://www.myntra.com/foundation-and-primer/benefit-cosmetics/benefit-cosmetics-hello-happy-air-stick-foundation---light-warm-2/14411346/buy,benefit cosmetics,hello happy air stick foundation - light warm 2,₹ 3400,all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14411346/2021/6/10/03df3e04-405e-4cc0-8ed8-e37348b1a4e41623325444907-Hello-Happy-Air-Stick-Foundation-2971623325444750-1.jpg"
262,343,foundation,https://www.myntra.com/foundation-and-primer/sugar/sugar-ace-of-face-foundation-stick-37-freddo-12-g/11209968/buy,sugar,ace of face foundation stick 37 freddo 12 g,₹ 999,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11209968/2021/8/22/6a25e66f-8515-4e42-8603-99a7149d93ab1629607629907-SUGAR-Ace-Of-Face-Foundation-Stick-37-Freddo-12-g-9016296076-12.jpg"
263,344,foundation,https://www.myntra.com/foundation-and-primer/miss-claire/miss-claire-professional-stick-foundation---fs40/15323208/buy,miss claire,professional stick foundation - fs40,₹ 472,all,medium to dark,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15323208/2021/10/13/9d8d6dfa-fba6-4726-9077-1e25c42826501634126075671MissClaireProfessionalStickFoundation-FS401.jpg"
264,348,foundation,https://www.myntra.com/foundation-and-primer/benefit-cosmetics/benefit-cosmetics-hello-happy-velvet-powder-foundation---05/14411392/buy,benefit cosmetics,hello happy velvet powder foundation - 05,₹ 3100,all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14411392/2021/6/10/15eadbf9-52c7-4cd1-a140-c66d6098c8ae1623325494989-Hello-Happy-Velvet-Powder-Foundation7g-6691623325494714-1.jpg"
265,349,foundation,https://www.myntra.com/foundation-and-primer/loreal/loreal-paris-women-basemagique-transforming-smoothing-primer-15ml/61971/buy,loreal,paris women basemagique transforming smoothing primer 15ml,₹ 776,all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/61971/2020/10/19/17d7272f-169c-4db1-9be6-0bbb4caaaf391603090479018-LOreal-Paris-Women-BaseMagique-Transforming-Smoothing-Primer-1.jpg"
266,350,foundation,https://www.myntra.com/foundation-and-primer/anastasia-beverly-hills/anastasia-beverly-hills-luminous-foundation---365c/15693878/buy,anastasia beverly hills,luminous foundation - 365c,₹ 4275,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15693878/2021/10/8/0b8adb44-a98f-464e-8980-c511c527fb991633688239400ANASTASIABEVERLYHILLSLuminousFoundation-365C1.jpg"
267,351,foundation,https://www.myntra.com/foundation-and-primer/sugar/sugar-rage-for-coverage-light-warm-undertone-24hr-foundation-10-latte-25ml/14534468/buy,sugar,rage for coverage light warm undertone 24hr foundation 10 latte 25ml,₹ 799,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14534468/2021/8/13/5aed432f-8f98-422f-9d73-64e239607f2a1628846504016SUGARRageForCoverageLightWarmUndertone24HrFoundation10Latte21.jpg"
268,352,foundation,https://www.myntra.com/foundation-and-primer/colorbar/colorbar-aquafeel-pro-foundation---apple-crunch-05-30-ml/2369023/buy,colorbar,aquafeel pro foundation - apple crunch 05 30 ml,₹ 495,all,medium to dark,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2369023/2021/5/27/adfe7e3b-e678-4707-80ac-da1c79f7d4aa1622112117003ColorbarAquafeelProFoundation-AppleCrunch0530ml1.jpg"
269,354,foundation,https://www.myntra.com/foundation-and-primer/sugar/sugar-ace-of-face-foundation-stick---15-cappuccino---light---cool-undertone/11209978/buy,sugar,ace of face foundation stick - 15 cappuccino - light - cool undertone,₹ 999,all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11209978/2021/8/22/0fd12775-8175-4bdf-a3b9-ed34cc9294b01629607685163-SUGAR-Ace-of-Face-Foundation-Stick---15-Cappuccino---Light---12.jpg"
270,358,foundation,https://www.myntra.com/foundation-and-primer/maybelline/maybelline-set-of-foundation--concealer/11095450/buy,maybelline,set of foundation & concealer,₹ 757,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11095450/2019/12/3/147b7ddd-5956-4124-a3ae-ad086cb8a0551575376562094-Maybelline-Women-Foundation-and-Primer-3491575376561696-1.jpg"
271,361,foundation,https://www.myntra.com/foundation-and-primer/miss-claire/miss-claire-fs46-professional-stick-foundation/14274918/buy,miss claire,fs46 professional stick foundation,₹ 675,normal,medium to dark,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14274918/2021/9/24/7c143554-7d9c-4b98-81a8-a9bafec7daf11632474858472-Miss-Claire-Women-Foundation-and-Primer-9841632474858217-1.jpg"
272,362,foundation,https://www.myntra.com/foundation-and-primer/makeup-revolution-london/makeup-revolution-london-fast-base-stick-foundation---f10-62g/4426704/buy,makeup revolution london,fast base stick foundation - f10 6.2g,₹ 552,all,medium to dark,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/4426704/2018/5/4/11525437988549-Makeup-Revolution-London-Women-Foundation-and-Primer-6431525437988517-1.jpg"
273,364,foundation,https://www.myntra.com/foundation-and-primer/loreal/loreal-paris-infallible-24h-matte-cover-foundation---104-golden-beige-/11527726/buy,loreal,paris infallible 24h matte cover foundation - 104 golden beige,₹ 525,normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11527726/2021/4/28/7871832d-d807-4822-8475-bab7e1ecc5641619593127606-LOreal-Women-Foundation-and-Primer-9511619593127478-1.jpg"
274,365,foundation,https://www.myntra.com/foundation-and-primer/anastasia-beverly-hills/anastasia-beverly-hills-luminous-foundation---250c/15693888/buy,anastasia beverly hills,luminous foundation - 250c,₹ 4275,all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15693888/2021/10/8/a2817403-91c2-45a0-a593-1b7165a691ad1633688218780ANASTASIABEVERLYHILLSLuminousFoundation-250C1.jpg"
275,369,foundation,https://www.myntra.com/foundation-and-primer/makeup-revolution-london/makeup-revolution-london-conceal--define-full-coverage-foundation---f105-23-ml/8434365/buy,makeup revolution london,conceal & define full coverage foundation - f10.5 23 ml,₹ 942,all,medium to dark,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8434365/2021/2/26/94461e14-62bd-4668-9358-784d3ddcb1ea1614325995758-Makeup-Revolution-London-Conceal--Define-Full-Coverage-Found-1.jpg"
276,370,foundation,https://www.myntra.com/foundation-and-primer/sivanna-colors/sivanna-colors-moist-long-stay-concealer-foundation-20ml/15848190/buy,sivanna colors,moist long stay concealer foundation 20ml,₹ 2420,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15848190/2021/10/18/25247a87-bb08-4660-85bb-e68610a9828e1634566827922SivannaColorsMoistLongstayConcealerFoundation-HF5050011.jpg"
277,374,foundation,https://www.myntra.com/foundation-and-primer/sugar/sugar-rage-for-coverage-medium-golden-undertone-24hr-foundation-32-cortado-25ml/14534466/buy,sugar,rage for coverage medium golden undertone 24hr foundation 32 cortado 25ml,₹ 799,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14534466/2021/8/13/63984308-3c6c-45b4-ad32-74003547fe4a1628846414034SUGARRageForCoverageMediumGoldenUndertone24HrFoundation32Cor1.jpg"
278,375,foundation,https://www.myntra.com/foundation-and-primer/mac/mac-studio-fix-fluid-broad-spectrum-foundation-with-spf-15---nc12-30-ml/9589989/buy,m.a.c,studio fix fluid broad spectrum foundation with spf 15 - nc12 30 ml,₹ 2900,all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/9589989/2021/3/19/a21ee845-1db3-4b1a-9d70-2f1eeb6d2cdc1616133454950-MAC-Studio-Fix-Fluid-Broad-Spectrum-Foundation-with-SPF-15---1.jpg"
279,376,foundation,https://www.myntra.com/foundation-and-primer/cal-losangeles/cal-losangeles-women-pro-matte-foundation/15566916/buy,cal losangeles,women pro matte foundation,₹ 650,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15566916/2021/9/22/f501b6d7-ef8e-4e56-9e3b-1da74186e6ab1632295370897a1.jpg"
280,380,foundation,https://www.myntra.com/foundation-and-primer/sugar/sugar-rage-for-coverage-medium-beige-golden-peach-undertone-24hr-foundation-37-freddo-25ml/14534452/buy,sugar,rage for coverage medium beige golden peach undertone 24hr foundation 37 freddo 25ml,₹ 799,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14534452/2021/8/13/9ea93061-a6cc-4a97-b75e-ac83f77d26301628846335873SUGARRageForCoverageMediumBeigeGoldenPeachUndertone24HrFound1.jpg"
281,381,foundation,https://www.myntra.com/foundation-and-primer/cal-losangeles/cal-losangeles-pro-matte-foundation---03/15560644/buy,cal losangeles,pro matte foundation - 03,₹ 650,all,medium to dark,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15560644/2021/9/21/4ebef92c-0e47-4b6d-a845-c5eab3e3cf9b1632239219788na1.jpg"
282,384,foundation,https://www.myntra.com/foundation-and-primer/colorbar/colorbar-amino-skin-radiant-foundation---beige-mild-15g/1884780/buy,colorbar,amino skin radiant foundation - beige mild 15g,₹ 1020,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/1884780/2017/5/15/11494828473490-Colorbar-Women-Foundation-and-Primer-6911494828473390-1.jpg"
283,385,foundation,https://www.myntra.com/foundation-and-primer/maybelline/maybelline-set-of-new-york-fit-me-matte--poreless-liquid-foundation--colossal-pen-liner/15060320/buy,maybelline,set of new york fit me matte + poreless liquid foundation & colossal pen liner,₹ 591,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15060320/2021/8/12/537f8b4b-98a6-4211-9268-1101271252a01628761091207MaybellineSetofNewYorkFitMeMattePorelessLiquidFoundationColo1.jpg"
284,387,foundation,https://www.myntra.com/foundation-and-primer/pac/pac-ultra-studio-hd-foundation-powder-palette--x10-p-3g/9791839/buy,pac,"ultra studio hd foundation powder palette x10, [p] 3g",₹ 2395,all,medium to dark,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/9791839/2021/7/30/b9dc8178-0645-4c98-b441-249b5a68f76f1627637402748-PAC-Unisex-Compact-7981627637402658-1.jpg"
285,388,foundation,https://www.myntra.com/foundation-and-primer/mac/mac-studio-fix-spf-15-fluid-foundation---nc30-30ml/9588993/buy,m.a.c,studio fix spf 15 fluid foundation - nc30 30ml,₹ 2950,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/9588993/2020/7/3/93c933af-f165-4c70-a729-4d04d70b0b3b1593777358666-MAC-Studio-Fix-Fluid-Foundation-with-SPF-15---NC30-30ml-1681-1.jpg"
286,389,foundation,https://www.myntra.com/foundation-and-primer/sugar/sugar-ace-of-face-foundation-stick-25-macchiato-12-g/11209974/buy,sugar,ace of face foundation stick 25 macchiato 12 g,₹ 999,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11209974/2021/8/22/96e26299-5298-4041-ba9c-56e626e833961629607664243-SUGAR-Ace-Of-Face-Foundation-Stick-25-Macchiato-12-g-4791629-12.jpg"
287,392,foundation,https://www.myntra.com/foundation-and-primer/makeup-revolution-london/makeup-revolution-london-conceal--define-foundation---f85-23ml/8434329/buy,makeup revolution london,conceal & define foundation - f8.5 23ml,₹ 913,all,medium to dark,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8434329/2019/7/4/9bd3db75-8af7-4cba-b17a-81aeb53ecfe01562231693968-Makeup-Revolution-London-Conceal--Define-Full-Coverage-Found-1.jpg"
288,394,foundation,https://www.myntra.com/foundation-and-primer/sugar/sugar-cosmetics-ace-of-face-foundation-stick-52-corretto-12-g/11209960/buy,sugar,cosmetics ace of face foundation stick 52 corretto 12 g,₹ 999,all,medium to dark,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/11209960/2021/8/22/ee706b65-aaaf-4c51-882d-9875d5dc20b01629607588832-SUGAR-Cosmetics-Ace-Of-Face-Foundation-Stick-52-Corretto-12--12.jpg"
289,396,foundation,https://www.myntra.com/foundation-and-primer/iba/iba-must-have-waterproof-liquid-foundation---warm-caramel-30ml/15753888/buy,iba,must have waterproof liquid foundation - warm caramel 30ml,₹ 559,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15753888/2021/10/6/bbf3185d-d3ac-4671-aba5-85a0089fd78f1633523534240z1.jpg"
290,397,foundation,https://www.myntra.com/foundation-and-primer/cal-losangeles/cal-losangeles-setz-makeup-finishing-spray-soft-focus-effect---100-ml/15273450/buy,cal losangeles,setz makeup finishing spray soft focus effect - 100 ml,₹ 451,all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15273450/2021/8/26/91330f24-fc3c-4523-b84c-be591f15f28e1629991972489CALLosangeles1.jpg"
291,400,foundation,https://www.myntra.com/foundation-and-primer/makeup-revolution-london/makeup-revolution-london-conceal--define-full-coverage-foundation---f7-23-ml/8434363/buy,makeup revolution london,conceal & define full coverage foundation - f7 23 ml,₹ 942,all,medium to dark,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8434363/2019/7/4/b8b202a3-53d2-41cb-b3e2-f8d5ce20f3a61562232518126-Makeup-Revolution-London-Conceal--Define-Full-Coverage-Found-1.jpg"
292,401,foundation,https://www.myntra.com/foundation-and-primer/chambor/chambor-enriched-revitalising-makeup-foundation---honey-no-301-/8882609/buy,chambor,enriched revitalising makeup foundation - honey no. 301,₹ 1295,all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8882609/2019/3/13/9c5f1721-9100-4429-8cbe-baa794e1be3b1552470517061-Chambor-Honey-No301-Enriched-Revitalising-Makeup-Foundation--1.jpg"
293,402,foundation,https://www.myntra.com/foundation-and-primer/sivanna-colors/sivanna-colors-mini-bowknot-foundation-20ml/15848192/buy,sivanna colors,mini bowknot foundation 20ml,₹ 990,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15848192/2021/10/18/cdb3f278-eb85-4830-9cc5-a782df727de01634566830652SivannaColorsMinibowknotFoundationHF3028021.jpg"
294,403,foundation,https://www.myntra.com/foundation-and-primer/revlon/revlon-touch--glow-moisturizing-liquid-make-up---ivory-mist/2130420/buy,revlon,touch & glow moisturizing liquid make up - ivory mist,₹ 282,all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2130420/2020/12/23/85337d02-39c3-4550-8651-6ce202661bca1608701953845-Revlon-Women-Foundation-and-Primer-6751608701953260-1.jpg"
295,404,foundation,https://www.myntra.com/foundation-and-primer/swiss-beauty/swiss-beauty-high-coverage-waterproof-base-foundation---rose-blush-02/15580242/buy,swiss beauty,high coverage waterproof base foundation - rose blush 02,₹ 299,all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15580242/2021/10/20/4040bd67-127b-4430-a114-868091eb41041634727688521-SWISS-BEAUTY-Women-Foundation-and-Primer-5731634727688397-1.jpg"
296,406,foundation,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-ultime-pro-matte-mousse-foundation--beige-03-30gm/8875607/buy,faces canada,ultime pro matte mousse foundation beige 03 30gm,₹ 699,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8875607/2019/5/14/9cac80ee-0711-4c74-ba88-ce8cba471d3e1557834057282--FACES-CANADA-03-Beige-Ultime-Pro-Matte-Mousse-Foundation-30-1.jpg"
297,407,foundation,https://www.myntra.com/foundation-and-primer/iba/iba-women-must-have-waterproof-liquid-foundation---golden-sand-30-ml-/15753866/buy,iba,women must have waterproof liquid foundation - golden sand 30 ml,₹ 559,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15753866/2021/10/6/3a9cb39a-bcee-4c6d-b0a1-2b8f7aef635c1633521730795n1.jpg"
298,408,foundation,https://www.myntra.com/foundation-and-primer/colorbar/colorbar-women-beige-24hrs-weightless-liquid-foundation-fw-33-25-ml/13353030/buy,colorbar,women beige 24hrs weightless liquid foundation-fw 3.3 25 ml,₹ 845,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13353030/2021/5/25/3285d557-ac3a-41ff-9000-dae9b4fa8b631621923880276ColorbarWomenBeige24HrsWeightlessLiquidFoundation-FW3325ml1.jpg"
299,409,foundation,https://www.myntra.com/foundation-and-primer/pac/pac-women-30-hd-liquid-foundation-30-ml/8118247/buy,pac,women 3.0 hd liquid foundation 30 ml,₹ 875,normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8118247/2019/3/5/7ae0d3db-316a-4835-b6d6-d954c86156971551779355715-PAC-Women-Foundation-and-Primer-6821551779355472-1.jpg"
300,412,foundation,https://www.myntra.com/foundation-and-primer/maybelline/maybelline-new-york-set-of-colossal-bold-liner--fit-me-matte-liquid-foundation/15060306/buy,maybelline,new york set of colossal bold liner & fit me matte liquid foundation,₹ 590,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15060306/2021/8/12/9e474045-055a-436b-93ce-991ac7e41f3d1628761112736MaybellineSetofColossalBoldLinerLashSensationalMascaraHighli1.jpg"
301,413,foundation,https://www.myntra.com/foundation-and-primer/miss-claire/miss-claire-professional-stick-foundation---fs36/15323218/buy,miss claire,professional stick foundation - fs36,₹ 472,all,medium to dark,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15323218/2021/10/13/44cebcfc-cf77-4a3f-8672-c7b686e5f34a1634126088156MissClaireProfessionalStickFoundation-FS361.jpg"
302,414,foundation,https://www.myntra.com/foundation-and-primer/sugar/sugar-rage-for-coverage-light-medium-warm-undertone-24hr-foundation-27-vienna-25-ml/14534454/buy,sugar,rage for coverage light medium warm undertone 24hr foundation 27 vienna 25 ml,₹ 799,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14534454/2021/8/13/f5ab7f4e-3e99-48fa-9c7c-a7796422efa81628846565575SUGARRageForCoverageLightMediumWarmUndertone24HrFoundation271.jpg"
303,417,foundation,https://www.myntra.com/foundation-and-primer/anastasia-beverly-hills/anastasia-beverly-hills-luminous-foundation---400n/15693918/buy,anastasia beverly hills,luminous foundation - 400n,₹ 4275,all,dark to deep,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15693918/2021/10/8/24705e0d-2101-4c0e-9cf9-82d0ffe223d91633688224218ANASTASIABEVERLYHILLSLuminousFoundation-400N1.jpg"
304,418,foundation,https://www.myntra.com/foundation-and-primer/sugar/sugar-rage-for-coverage-light-golden-undertone-24hr-foundation-17-raf-25ml/14534460/buy,sugar,rage for coverage light golden undertone 24hr foundation 17 raf 25ml,₹ 799,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14534460/2021/8/13/1d85be62-6ae3-4fd4-ba64-d09b4cbce1091628846493063SUGARRageForCoverageLightGoldenUndertone24HrFoundation17Raf21.jpg"
305,419,foundation,https://www.myntra.com/foundation-and-primer/pac/pac-women-15-hd-liquid-foundation-30-ml/8118287/buy,pac,women 1.5 hd liquid foundation 30 ml,₹ 743,normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8118287/2019/3/5/35eead41-2bce-474b-88b9-56b8e31c35e71551779440199-PAC-Women-Foundation-and-Primer-1581551779439970-1.jpg"
306,420,foundation,https://www.myntra.com/foundation-and-primer/chambor/chambor-cashew--no101-brightening-smoothening-foundation-wet--dry-15-g/8882615/buy,chambor,cashew no.101 brightening smoothening foundation wet & dry 15 g,₹ 1295,all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8882615/2019/3/13/f6860bf3-bf26-4b41-9fc6-f1f73e80ab1a1552470482705-Chambor-Cashew--No101-Brightening-Smoothening-Foundation-Wet-1.jpg"
307,422,foundation,https://www.myntra.com/foundation-and-primer/anastasia-beverly-hills/anastasia-beverly-hills-luminous-foundation---310c/15693948/buy,anastasia beverly hills,luminous foundation - 310c,₹ 4500,normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15693948/2021/10/8/1df69790-2ae6-42c1-a870-78e74f79b0121633688221242ANASTASIABEVERLYHILLSLuminousFoundation-310C1.jpg"
308,423,foundation,https://www.myntra.com/foundation-and-primer/wet-n-wild/wet-n-wild-sustainable-photo-focus-stick-foundation---cream-beige-12g/10884942/buy,wet n wild,sustainable photo focus stick foundation - cream beige 12g,₹ 422,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/10884942/2019/11/29/567120d6-d28b-4de4-9733-1c45a0b66d441575022905548-Wet-n-Wild-Women-Foundation-and-Primer-2081575022904713-1.jpg"
309,425,foundation,https://www.myntra.com/foundation-and-primer/colorbar/colorbar-women-beige-24hrs-weightless-liquid-foundation-fw-21-25-ml/13353048/buy,colorbar,women beige 24hrs weightless liquid foundation-fw 2.1 25 ml,₹ 845,all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13353048/2021/5/25/d7a22737-713c-4af9-b307-aac639151bf51621923790417ColorbarWomenBeige24HrsWeightlessLiquidFoundation-FW2125ml1.jpg"
310,426,foundation,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-weightless-matte-finish-mini-foundation-beige-03-18ml/13263540/buy,faces canada,weightless matte finish mini foundation beige 03 18ml,₹ 169,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13263540/2021/6/15/9dfe8e3f-c689-43a7-821f-06e32eb081d51623737703111FacesCanadaWeightlessMatteFoundationwithGrapeextractsandShea1.jpg"
311,428,foundation,https://www.myntra.com/foundation-and-primer/pac/pac-hd-40-liquid-foundation-30-ml/8118301/buy,pac,hd 4.0 liquid foundation 30 ml,₹ 743,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8118301/2019/5/31/adf1f1fa-ad92-4d4f-9113-34a0ff46efb11559303964427-PAC-HD-4-Liquid-Foundation-6991559303964195-1.jpg"
312,429,foundation,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-ultime-pro-sun-defense-cc-cream-luxe-spf-50-natural-02-30ml/14254350/buy,faces canada,ultime pro sun defense cc cream luxe spf 50 natural 02 30ml,₹ 799,normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14254350/2021/7/22/e24ef9f9-ad0a-4223-b386-025f9d599de61626951349826FACESCANADAUltimeProSunDefenseCCCreamLuxeSPF50Natural0230ml3.jpg"
313,430,foundation,https://www.myntra.com/foundation-and-primer/swiss-beauty/swiss-beauty-flawless-finish-daily-wear-lightweight-foundation---natural-nude-04/15580202/buy,swiss beauty,flawless finish daily wear lightweight foundation - natural nude 04,₹ 195,all,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15580202/2021/10/20/52b94db9-1fb4-4fcc-b495-b2b20957c7741634736543104-SWISS-BEAUTY-Women-Foundation-and-Primer-3071634736543002-1.jpg"
314,431,foundation,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-ultime-pro-hd-runway-ready-foundation-sand-04-30ml/14254360/buy,faces canada,ultime pro hd runway ready foundation sand 04 30ml,₹ 1199,normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/14254360/2021/7/22/2f834963-3b41-4d25-9f78-bc925075ede61626952287098FACESCANADAUltimeProHdRunwayReadyFoundationSand0430ml1.jpg"
315,432,foundation,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-ultime-pro-makeup-fixer/2421530/buy,faces canada,ultime pro makeup fixer,₹ 486,normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2421530/2021/7/1/6c8cc82e-8dc5-4d58-b9da-db1bc1bfa9d21625116597817FACESCANADAUltimeProMakeupFixer1.jpg"
316,433,foundation,https://www.myntra.com/foundation-and-primer/anastasia-beverly-hills/anastasia-beverly-hills-luminous-foundation---270c/15693940/buy,anastasia beverly hills,luminous foundation - 270c,₹ 4275,all,fair to light,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/15693940/2021/10/7/a71bc4b9-5804-447f-b55f-08365fbf26e01633613338720-ANASTASIA-BEVERLY-HILLS-Luminous-Foundation---270C-631163361-1.jpg"
317,435,foundation,https://www.myntra.com/foundation-and-primer/faces-canada/faces-canada-ultime-pro-matte-mousse-foundation--ivory-01-30gm/8875605/buy,faces canada,ultime pro matte mousse foundation ivory 01 30gm,₹ 749,normal,light to medium,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/8875605/2021/7/22/31c2191a-a400-4b73-915c-1327455f067d1626951403289FACESCANADAUltimeProMatteMousseFoundationIvory0130gm1.jpg"
